pca_components,alpha,umap_n_components,umap_n_neighbors,min_cluster_size,min_samples,cluster_selection_method,n_clusters,n_outliers,outlier_pct,silhouette_global,min_cluster_silhouette,n_bad_clusters,n_weak_clusters,largest_cluster_pct,davies_bouldin,score,meets_all
60,0.5,20,20,60,30,eom,11,1381,39.177304964539005,0.40319472551345825,0.22212437,0,0,15.404255319148936,0.7058122558812342,-1383.5460992907801,False
70,0.7,20,10,30,20,leaf,27,1383,39.234042553191486,0.5472728610038757,0.35490566,0,0,6.921985815602836,0.5901325398462289,-1384.6808510638298,False
70,0.7,30,20,60,30,leaf,15,1383,39.234042553191486,0.4954933226108551,0.23237959,0,0,7.0638297872340425,0.759288876482083,-1384.6808510638298,False
50,0.4,25,10,40,20,leaf,24,1385,39.290780141843975,0.5002232193946838,0.07743164,0,1,5.418439716312057,0.642679185763186,-1385.8156028368794,False
60,0.7,20,20,60,30,leaf,15,1385,39.290780141843975,0.48235198855400085,0.23391217,0,0,9.02127659574468,0.7755275947331774,-1385.8156028368794,False
60,0.5,30,20,50,30,eom,9,1386,39.31914893617021,0.3829413652420044,0.048032407,0,1,17.04964539007092,0.8169200941838431,-1386.3829787234042,False
50,0.6,30,20,60,20,eom,10,1387,39.347517730496456,0.42939096689224243,0.1595689,0,1,10.638297872340425,0.7344451043688436,-1386.950354609929,False
60,0.7,25,10,40,30,leaf,20,1387,39.347517730496456,0.555953860282898,0.28811488,0,0,6.212765957446809,0.600519399816714,-1386.950354609929,False
60,0.6,30,10,50,20,leaf,16,1387,39.347517730496456,0.4764299690723419,0.16359508,0,1,9.47517730496454,0.7014931725069253,-1386.950354609929,False
70,0.7,30,15,50,30,eom,16,1387,39.347517730496456,0.503285825252533,0.16365163,0,1,6.75177304964539,0.7389256743873158,-1386.950354609929,False
50,0.4,20,10,60,20,leaf,14,1388,39.3758865248227,0.4036065638065338,0.09582025,0,2,10.609929078014185,0.8392665776621253,-1387.517730496454,False
70,0.6,25,15,50,20,eom,13,1388,39.3758865248227,0.42062726616859436,0.10051567,0,1,11.375886524822695,0.653135277005988,-1387.517730496454,False
70,0.7,25,20,60,20,leaf,17,1388,39.3758865248227,0.4699859619140625,0.26393598,0,0,8.368794326241135,0.8182401387103886,-1387.517730496454,False
70,0.3,20,20,60,20,eom,11,1389,39.40425531914894,0.4295903444290161,0.22196028,0,0,13.900709219858157,0.7305439792770592,-1388.0851063829787,False
60,0.6,20,10,60,20,eom,13,1389,39.40425531914894,0.49987953901290894,0.22583282,0,0,10.01418439716312,0.6887814122620372,-1388.0851063829787,False
70,0.7,20,10,60,30,leaf,15,1389,39.40425531914894,0.4928831160068512,0.2405494,0,0,8.368794326241135,0.7701786431090665,-1388.0851063829787,False
70,0.4,30,15,60,40,eom,7,1390,39.43262411347518,0.34622296690940857,0.15630445,0,1,21.75886524822695,0.7481926725905949,-1388.6524822695037,False
50,0.6,20,20,60,20,leaf,10,1390,39.43262411347518,0.44907450675964355,0.23793693,0,0,11.886524822695035,0.7094460795320404,-1388.6524822695037,False
70,0.7,20,15,50,30,leaf,17,1391,39.46099290780142,0.5465189814567566,0.3721937,0,0,7.00709219858156,0.6483563414792748,-1389.2198581560283,False
60,0.6,20,10,50,30,leaf,14,1391,39.46099290780142,0.4856888949871063,0.16777316,0,1,9.276595744680852,0.7088411720974793,-1389.2198581560283,False
60,0.3,25,20,60,30,eom,8,1391,39.46099290780142,0.3778468668460846,0.20456924,0,0,19.659574468085104,0.764812816508651,-1389.2198581560283,False
50,0.5,30,15,50,20,leaf,16,1391,39.46099290780142,0.4579137861728668,0.21549438,0,0,9.75886524822695,0.6536563069071849,-1389.2198581560283,False
70,0.6,20,10,60,20,eom,11,1391,39.46099290780142,0.4153751730918884,0.08381412,0,1,10.184397163120568,0.7579039155028314,-1389.2198581560283,False
60,0.7,25,20,60,30,leaf,14,1391,39.46099290780142,0.4812643229961395,0.2120019,0,0,7.971631205673758,0.8146139452136284,-1389.2198581560283,False
60,0.3,20,20,50,30,eom,14,1392,39.48936170212766,0.3528737723827362,0.052094165,0,3,14.72340425531915,0.7908640510743725,-1389.7872340425533,False
60,0.6,30,15,60,30,leaf,10,1392,39.48936170212766,0.43054020404815674,0.15416308,0,1,10.865248226950355,0.7383316649182337,-1389.7872340425533,False
70,0.4,30,10,30,20,leaf,29,1392,39.48936170212766,0.5236602425575256,0.18587217,0,1,5.617021276595745,0.6130114590007198,-1389.7872340425533,False
70,0.7,20,15,40,20,leaf,24,1393,39.5177304964539,0.5610999464988708,0.27002877,0,0,7.00709219858156,0.5746303607968672,-1390.354609929078,False
60,0.6,25,15,60,30,leaf,10,1393,39.5177304964539,0.43876445293426514,0.13956547,0,1,10.893617021276595,0.7038104337461158,-1390.354609929078,False
50,0.7,25,20,30,20,leaf,29,1393,39.5177304964539,0.5486790537834167,0.33010706,0,0,5.843971631205673,0.6114509706678788,-1390.354609929078,False
70,0.7,30,10,50,50,eom,12,1394,39.54609929078014,0.45628198981285095,0.26302075,0,0,21.53191489361702,0.6916126094177364,-1390.921985815603,False
70,0.7,30,20,60,30,eom,15,1394,39.54609929078014,0.5039124488830566,0.3406218,0,0,8.567375886524822,0.688353593951021,-1390.921985815603,False
50,0.7,20,15,40,20,leaf,24,1394,39.54609929078014,0.5625263452529907,0.36921117,0,0,6.921985815602836,0.5628223731530534,-1390.921985815603,False
50,0.7,20,20,50,30,leaf,17,1395,39.57446808510638,0.5009760856628418,0.20916483,0,0,9.47517730496454,0.6574752828303347,-1391.4893617021276,False
50,0.7,25,15,60,30,leaf,16,1395,39.57446808510638,0.4985068440437317,0.18343198,0,1,9.333333333333334,0.6874064019811531,-1391.4893617021276,False
70,0.5,30,10,40,20,leaf,22,1396,39.60283687943262,0.47356075048446655,0.21065107,0,0,9.787234042553191,0.636757224067357,-1392.0567375886526,False
60,0.7,25,15,50,30,leaf,16,1396,39.60283687943262,0.5137530565261841,0.2720732,0,0,8.283687943262413,0.689582722068856,-1392.0567375886526,False
70,0.7,30,20,50,30,leaf,17,1396,39.60283687943262,0.5242416858673096,0.3416485,0,0,8.453900709219859,0.6391654497619953,-1392.0567375886526,False
50,0.5,20,15,50,20,eom,16,1396,39.60283687943262,0.5057371854782104,0.2863625,0,0,8.567375886524822,0.64589139906966,-1392.0567375886526,False
60,0.5,20,15,60,20,eom,15,1396,39.60283687943262,0.4439263939857483,0.2066509,0,0,9.702127659574469,0.6767566756627852,-1392.0567375886526,False
70,0.7,25,10,30,20,leaf,26,1396,39.60283687943262,0.5559013485908508,0.32663128,0,0,6.070921985815603,0.614528892268062,-1392.0567375886526,False
70,0.7,30,10,30,20,leaf,28,1397,39.63120567375886,0.5465977191925049,0.26092356,0,0,6.75177304964539,0.5923092041002654,-1392.6241134751772,False
60,0.5,30,20,50,40,eom,8,1397,39.63120567375886,0.305685818195343,0.026396008,0,1,30.46808510638298,0.7605852997796485,-1392.6241134751772,False
60,0.6,30,15,50,20,eom,14,1397,39.63120567375886,0.46405303478240967,0.120736584,0,1,10.72340425531915,0.6551578026755734,-1392.6241134751772,False
70,0.7,20,20,50,30,eom,16,1397,39.63120567375886,0.5049980282783508,0.30535364,0,0,8.851063829787234,0.6827773690620033,-1392.6241134751772,False
70,0.3,25,15,50,40,eom,8,1397,39.63120567375886,0.34004008769989014,0.12370519,0,1,24.085106382978726,0.7005789037599793,-1392.6241134751772,False
70,0.7,20,20,40,20,leaf,25,1398,39.659574468085104,0.5372917652130127,0.2627963,0,0,8.226950354609928,0.5948452719660581,-1393.1914893617022,False
60,0.5,25,15,60,20,eom,15,1398,39.659574468085104,0.49813491106033325,0.2794915,0,0,8.822695035460992,0.6655376900940543,-1393.1914893617022,False
50,0.4,30,10,50,30,eom,13,1399,39.687943262411345,0.4912896454334259,0.30091026,0,0,12.964539007092199,0.6335464322872908,-1393.7588652482268,False
50,0.4,25,10,60,30,eom,12,1399,39.687943262411345,0.46271583437919617,0.22750933,0,0,11.5177304964539,0.6788721349820257,-1393.7588652482268,False
70,0.5,25,20,50,30,eom,11,1400,39.71631205673759,0.3990287780761719,0.23610768,0,0,17.21985815602837,0.7010960182249764,-1394.3262411347519,False
60,0.7,25,10,30,30,leaf,22,1400,39.71631205673759,0.5795484781265259,0.382625,0,0,6.212765957446809,0.5580170873404552,-1394.3262411347519,False
70,0.3,30,20,50,30,eom,10,1401,39.744680851063826,0.31656065583229065,0.12654097,0,1,22.127659574468083,0.7490032656375655,-1394.8936170212764,False
60,0.7,20,15,60,20,leaf,17,1401,39.744680851063826,0.5076627135276794,0.34949976,0,0,7.716312056737588,0.6905971120324664,-1394.8936170212764,False
60,0.3,25,15,60,20,leaf,14,1401,39.744680851063826,0.43884220719337463,0.19136931,0,1,10.97872340425532,0.7464830195646533,-1394.8936170212764,False
50,0.7,30,10,50,30,leaf,16,1401,39.744680851063826,0.5222590565681458,0.3474182,0,0,8.113475177304965,0.683313739947349,-1394.8936170212764,False
50,0.7,25,20,60,30,eom,14,1402,39.77304964539007,0.4822932481765747,0.2509653,0,0,8.964539007092199,0.7388856642214917,-1395.4609929078015,False
50,0.7,30,20,50,30,eom,15,1403,39.801418439716315,0.49679315090179443,0.26336178,0,0,8.794326241134751,0.6931606105896861,-1396.0283687943263,False
50,0.7,25,15,50,40,eom,12,1403,39.801418439716315,0.44385743141174316,0.22932942,0,0,20.595744680851062,0.6857800477327466,-1396.0283687943263,False
60,0.6,30,15,60,20,leaf,12,1403,39.801418439716315,0.43852925300598145,0.17133585,0,1,10.042553191489361,0.7181052647486021,-1396.0283687943263,False
70,0.6,20,20,50,20,leaf,14,1403,39.801418439716315,0.408309668302536,0.1109949,0,2,12.879432624113477,0.6885873042291478,-1396.0283687943263,False
70,0.5,30,15,40,20,leaf,22,1403,39.801418439716315,0.4925271272659302,0.2863869,0,0,8.794326241134751,0.6671838333155451,-1396.0283687943263,False
60,0.5,25,10,40,30,leaf,19,1403,39.801418439716315,0.4866090714931488,0.2162454,0,0,8.680851063829788,0.5672084777418358,-1396.0283687943263,False
70,0.7,25,15,30,20,leaf,27,1403,39.801418439716315,0.5564748048782349,0.30642593,0,0,7.205673758865248,0.572593675489995,-1396.0283687943263,False
70,0.7,25,20,50,30,eom,16,1405,39.858156028368796,0.507652223110199,0.32996455,0,0,8.25531914893617,0.6772101032160467,-1397.163120567376,False
70,0.6,20,10,60,30,leaf,12,1405,39.858156028368796,0.4656449556350708,0.18464835,0,1,14.26950354609929,0.6826121503230098,-1397.163120567376,False
50,0.4,30,10,50,20,leaf,18,1406,39.88652482269504,0.46873611211776733,0.10232577,0,1,7.035460992907801,0.695621213493474,-1397.7304964539007,False
50,0.5,30,15,60,20,leaf,15,1406,39.88652482269504,0.46795374155044556,0.20711702,0,0,10.297872340425531,0.6407065252090298,-1397.7304964539007,False
60,0.3,25,10,60,20,leaf,18,1406,39.88652482269504,0.49407586455345154,0.22894448,0,0,7.120567375886525,0.6895889493261099,-1397.7304964539007,False
70,0.6,30,15,60,30,leaf,11,1406,39.88652482269504,0.45168083906173706,0.25796416,0,0,11.120567375886525,0.7203292436946417,-1397.7304964539007,False
70,0.4,30,20,60,20,eom,11,1407,39.91489361702128,0.4047938585281372,0.112559035,0,2,14.439716312056738,0.7495918453565639,-1398.2978723404256,False
60,0.6,20,15,50,20,leaf,13,1407,39.91489361702128,0.4329693615436554,0.21086062,0,0,9.333333333333334,0.6912027960740201,-1398.2978723404256,False
60,0.7,30,15,60,50,eom,11,1408,39.94326241134752,0.4234626591205597,0.23442952,0,0,19.74468085106383,0.7612592922838087,-1398.8652482269504,False
60,0.4,20,10,50,40,eom,10,1408,39.94326241134752,0.36098411679267883,0.12089154,0,1,16.28368794326241,0.7667987458417147,-1398.8652482269504,False
60,0.7,30,20,50,30,leaf,16,1410,40.0,0.4972291588783264,0.20411678,0,0,9.673758865248228,0.6806102384289319,-1400.0,False
50,0.6,30,10,50,40,eom,10,1410,40.0,0.42164304852485657,0.18280123,0,1,11.71631205673759,0.6881034050951471,-1400.0,False
60,0.4,25,15,50,30,eom,12,1411,40.02836879432624,0.35969844460487366,0.0924915,0,2,15.063829787234043,0.7288272088076089,-1400.5673758865248,False
60,0.7,25,20,60,30,eom,15,1411,40.02836879432624,0.5043993592262268,0.34011316,0,0,7.829787234042553,0.7228883036955589,-1400.5673758865248,False
70,0.3,20,15,50,30,leaf,15,1411,40.02836879432624,0.44368302822113037,0.21076594,0,0,15.063829787234043,0.6278363808949393,-1400.5673758865248,False
70,0.5,25,20,60,20,eom,12,1411,40.02836879432624,0.3992462158203125,0.14433175,0,2,13.078014184397164,0.7388722821439822,-1400.5673758865248,False
60,0.4,20,10,60,50,eom,8,1412,40.05673758865248,0.44044923782348633,0.25458872,0,0,19.74468085106383,0.7215025388189689,-1401.1347517730496,False
60,0.7,25,10,30,20,leaf,27,1412,40.05673758865248,0.5752727389335632,0.3449743,0,0,6.695035460992909,0.5687704313752625,-1401.1347517730496,False
60,0.3,20,15,50,20,leaf,15,1412,40.05673758865248,0.4215773642063141,0.107469775,0,2,10.581560283687944,0.7064919320385897,-1401.1347517730496,False
70,0.6,25,20,60,20,eom,11,1412,40.05673758865248,0.3958035409450531,0.064160734,0,2,11.574468085106384,0.7267488373473476,-1401.1347517730496,False
70,0.6,25,10,40,20,leaf,19,1413,40.08510638297872,0.43001919984817505,0.008221447,0,1,10.950354609929077,0.6805529388598895,-1401.7021276595744,False
70,0.6,20,20,50,20,eom,11,1413,40.08510638297872,0.4179830253124237,0.11957412,0,1,12.085106382978724,0.7321144984426788,-1401.7021276595744,False
60,0.7,25,20,60,40,leaf,14,1413,40.08510638297872,0.4828997850418091,0.14612643,0,1,8.453900709219859,0.7282095028515111,-1401.7021276595744,False
70,0.6,25,15,60,30,eom,11,1414,40.11347517730496,0.41957831382751465,0.15297647,0,1,10.695035460992909,0.7071750571728573,-1402.2695035460993,False
60,0.7,20,15,50,30,leaf,17,1414,40.11347517730496,0.5022854208946228,0.18082412,0,1,10.411347517730496,0.6632536961804265,-1402.2695035460993,False
50,0.3,30,10,40,20,leaf,27,1414,40.11347517730496,0.5451375842094421,0.33174422,0,0,4.709219858156028,0.5824206364927763,-1402.2695035460993,False
50,0.7,20,10,30,30,leaf,22,1415,40.14184397163121,0.569927453994751,0.2601241,0,0,6.0992907801418434,0.5706978126288306,-1402.8368794326243,False
70,0.6,25,20,50,20,eom,12,1415,40.14184397163121,0.435306191444397,0.20538668,0,0,10.127659574468085,0.7003847118896913,-1402.8368794326243,False
50,0.3,25,15,60,40,eom,8,1416,40.170212765957444,0.41475909948349,0.22594376,0,0,15.290780141843971,0.7465552031053304,-1403.404255319149,False
60,0.4,30,10,40,20,leaf,23,1416,40.170212765957444,0.49988746643066406,0.16323212,0,1,5.304964539007092,0.6706672143733813,-1403.404255319149,False
50,0.7,25,10,60,30,leaf,14,1416,40.170212765957444,0.48690032958984375,0.2338402,0,0,9.815602836879432,0.7311405525718736,-1403.404255319149,False
50,0.4,30,10,30,20,leaf,29,1418,40.22695035460993,0.5360396504402161,0.19583814,0,1,4.9361702127659575,0.6065775762011103,-1404.5390070921985,False
60,0.5,20,15,50,20,leaf,15,1418,40.22695035460993,0.4658983647823334,0.26280522,0,0,9.645390070921986,0.6835628202370133,-1404.5390070921985,False
60,0.6,25,15,60,20,leaf,13,1418,40.22695035460993,0.4448350965976715,0.1640878,0,1,9.47517730496454,0.6968031746141524,-1404.5390070921985,False
70,0.5,25,15,60,20,leaf,14,1418,40.22695035460993,0.5112646222114563,0.29711384,0,0,8.73758865248227,0.6715819505852905,-1404.5390070921985,False
60,0.7,30,10,30,30,leaf,22,1419,40.25531914893617,0.5827836394309998,0.35269883,0,0,5.957446808510639,0.5571202583726887,-1405.1063829787233,False
70,0.3,25,10,30,20,leaf,32,1419,40.25531914893617,0.5687687397003174,0.2193618,0,0,4.028368794326241,0.5933136017195186,-1405.1063829787233,False
50,0.3,20,10,40,20,leaf,24,1419,40.25531914893617,0.5397644639015198,0.31545487,0,0,4.25531914893617,0.6117807618964181,-1405.1063829787233,False
60,0.3,30,10,40,20,leaf,25,1420,40.283687943262414,0.5222072601318359,0.23828828,0,0,5.4751773049645385,0.5920053282311172,-1405.6737588652481,False
50,0.3,30,10,30,20,leaf,30,1422,40.34042553191489,0.5754077434539795,0.22980721,0,0,4.085106382978723,0.5697927352049615,-1406.8085106382978,False
60,0.6,30,10,60,40,leaf,10,1422,40.34042553191489,0.42320823669433594,0.04082744,0,1,16.141843971631207,0.654599212826986,-1406.8085106382978,False
60,0.6,20,20,60,50,eom,6,1422,40.34042553191489,0.4713321328163147,0.34626818,0,0,30.921985815602838,0.5847343323873916,-1406.8085106382978,False
60,0.7,20,15,50,30,eom,17,1422,40.34042553191489,0.5341657996177673,0.3361589,0,0,7.120567375886525,0.6756090761132256,-1406.8085106382978,False
70,0.7,25,15,50,50,eom,12,1423,40.36879432624114,0.4316765367984772,0.24575105,0,0,19.94326241134752,0.7375121660232146,-1407.3758865248228,False
70,0.3,25,10,40,20,leaf,25,1423,40.36879432624114,0.5190936326980591,0.20941494,0,0,6.3546099290780145,0.6560841906941242,-1407.3758865248228,False
60,0.4,30,15,60,20,leaf,15,1423,40.36879432624114,0.45946305990219116,0.26004085,0,0,13.049645390070921,0.6871846745782032,-1407.3758865248228,False
60,0.5,30,10,50,30,eom,14,1424,40.39716312056738,0.49993231892585754,0.30304343,0,0,11.5177304964539,0.5952824169114509,-1407.9432624113474,False
50,0.7,25,20,50,30,eom,15,1424,40.39716312056738,0.4997518062591553,0.2549558,0,0,9.106382978723405,0.6630929807874555,-1407.9432624113474,False
70,0.6,20,20,60,20,eom,12,1424,40.39716312056738,0.4234280288219452,0.11101107,0,1,10.609929078014185,0.6956163814545143,-1407.9432624113474,False
60,0.7,25,15,60,30,leaf,15,1424,40.39716312056738,0.48908165097236633,0.19863093,0,1,8.0,0.7908843477027229,-1407.9432624113474,False
60,0.5,30,15,60,20,leaf,16,1424,40.39716312056738,0.46696871519088745,0.23951463,0,0,8.794326241134751,0.676181981000193,-1407.9432624113474,False
50,0.7,25,10,50,30,leaf,17,1426,40.45390070921986,0.5362542271614075,0.30252242,0,0,7.1489361702127665,0.6466241108171249,-1409.078014184397,False
50,0.4,20,15,50,30,eom,12,1426,40.45390070921986,0.3715335726737976,0.095378146,0,1,14.865248226950353,0.7470539959119171,-1409.078014184397,False
50,0.5,20,10,60,30,eom,11,1427,40.4822695035461,0.47963762283325195,0.23704082,0,0,11.886524822695035,0.7281845094131224,-1409.645390070922,False
60,0.3,30,15,50,50,eom,7,1428,40.51063829787234,0.3774704039096832,0.18302803,0,1,20.9645390070922,0.8209474378530264,-1410.2127659574467,False
50,0.3,30,20,60,30,eom,9,1428,40.51063829787234,0.36546045541763306,0.04115938,0,1,15.092198581560284,0.8240902073158405,-1410.2127659574467,False
50,0.6,25,10,50,30,leaf,15,1428,40.51063829787234,0.4447944760322571,0.014789731,0,1,11.432624113475178,0.7102919046646325,-1410.2127659574467,False
50,0.7,20,15,40,30,leaf,23,1429,40.53900709219858,0.5682841539382935,0.389052,0,0,6.042553191489362,0.5551717424830133,-1410.7801418439717,False
60,0.5,20,10,50,20,leaf,19,1429,40.53900709219858,0.48051896691322327,0.26534593,0,0,10.609929078014185,0.6841631411278684,-1410.7801418439717,False
70,0.7,20,15,50,50,eom,11,1429,40.53900709219858,0.4364652633666992,0.25791532,0,0,20.340425531914892,0.7442516592298856,-1410.7801418439717,False
70,0.6,25,15,60,20,eom,13,1430,40.56737588652482,0.44718942046165466,0.114116676,0,1,10.24113475177305,0.6722728738314501,-1411.3475177304963,False
70,0.6,20,15,50,20,leaf,14,1430,40.56737588652482,0.464369535446167,0.13959724,0,1,9.929078014184398,0.6566702666602915,-1411.3475177304963,False
70,0.3,20,20,60,20,leaf,11,1430,40.56737588652482,0.37927576899528503,0.08161203,0,2,12.907801418439716,0.7713870693102759,-1411.3475177304963,False
60,0.6,25,15,50,20,leaf,14,1432,40.6241134751773,0.4283455014228821,0.094386525,0,1,11.205673758865247,0.6449308047968764,-1412.482269503546,False
60,0.7,30,20,60,50,eom,10,1432,40.6241134751773,0.40995246171951294,0.19710805,0,1,19.77304964539007,0.7675395282438726,-1412.482269503546,False
50,0.4,25,10,50,40,eom,10,1433,40.65248226950355,0.4710437059402466,0.29997605,0,0,12.709219858156029,0.7250112794783605,-1413.049645390071,False
60,0.5,25,10,50,20,leaf,18,1433,40.65248226950355,0.5179111957550049,0.38487542,0,0,9.078014184397164,0.6566323904909941,-1413.049645390071,False
